theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,10,41,2020-10-05,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,10,41,2020-10-05,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,10,42,2020-10-12,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,10,43,2020-10-19,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,10,44,2020-10-26,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,10,44,2020-10-26,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,10,44,2020-10-26,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,10,44,2020-10-26,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,10,44,2020-10-26,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,10,44,2020-10-26,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,10,44,2020-10-26,0.01,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,10,44,2020-10-26,0.03,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,10,44,2020-10-26,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,10,44,2020-10-26,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,11,45,2020-11-02,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,11,46,2020-11-09,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,11,47,2020-11-16,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,11,47,2020-11-16,0.04,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,11,47,2020-11-16,0.12,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,11,47,2020-11-16,0.17,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,11,47,2020-11-16,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,11,47,2020-11-16,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,11,47,2020-11-16,0.08,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,11,47,2020-11-16,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,11,47,2020-11-16,0.33,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,11,47,2020-11-16,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,11,48,2020-11-23,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,11,49,2020-11-30,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,12,50,2020-12-07,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,12,51,2020-12-14,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,12,51,2020-12-14,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,12,51,2020-12-14,0.48,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,12,51,2020-12-14,0.12,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,12,51,2020-12-14,0.04,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,12,51,2020-12-14,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,12,51,2020-12-14,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,12,51,2020-12-14,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,12,51,2020-12-14,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,12,51,2020-12-14,0.41,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2020,12,52,2020-12-21,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2020,12,52,2020-12-21,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2020,12,52,2020-12-21,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2020,12,52,2020-12-21,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2020,12,52,2020-12-21,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2020,12,52,2020-12-21,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2020,12,52,2020-12-21,0.17,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2020,12,52,2020-12-21,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2020,12,52,2020-12-21,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2020,12,52,2020-12-21,0.01,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2021,1,1,2021-01-04,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2021,1,2,2021-01-11,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2021,1,2,2021-01-11,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2021,1,2,2021-01-11,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2021,1,2,2021-01-11,0.01,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2021,1,2,2021-01-11,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2021,1,2,2021-01-11,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2021,1,2,2021-01-11,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2021,1,2,2021-01-11,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2021,1,2,2021-01-11,0.02,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2021,1,2,2021-01-11,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2021,1,3,2021-01-18,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,65-74,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,85+,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,45-54,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,05-14,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2021,1,4,2021-01-25,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,55-64,2021,2,5,2021-02-01,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,15-44,2021,2,5,2021-02-01,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75-84,2021,2,5,2021-02-01,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,all,2021,2,5,2021-02-01,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,75+,2021,2,5,2021-02-01,0.0,False
infectious_disease,respiratory,RSV,Nation,England,E92000001,RSV_healthcare_admissionRateByWeek,healthcare,default,all,00-04,2021,2,5,2021-02-01,0.0,False
